,name,width,area_ha,prop.hs
543,1988ALASKA,30,1.900275323,0.219939244
544,1988ALASKA,40,0.974443131,0.112782755
545,1988ALASKA,50,0.383303633,0.04436384
546,1988ALASKA,60,0.049144469,0.005688016
547,1988ALASKA,70,0,0
548,1988BUCKEYE,0,317.4299928,1
549,1988BUCKEYE,10,278.2624861,0.876610568
550,1988BUCKEYE,20,246.3406208,0.776047086
551,1988BUCKEYE,30,221.4439119,0.697614961
552,1988BUCKEYE,40,201.9272769,0.636131687
553,1988BUCKEYE,50,185.4423335,0.584199155
554,1988BUCKEYE,60,171.6721315,0.540818875
555,1988BUCKEYE,70,159.7070576,0.503125291
556,1988BUCKEYE,80,148.6609945,0.468326869
557,1988BUCKEYE,90,138.1893774,0.435338124
558,1988BUCKEYE,100,128.0122244,0.403277029
559,1988BUCKEYE,110,118.1142045,0.372095288
560,1988BUCKEYE,120,108.5292152,0.341899687
561,1988BUCKEYE,130,99.27298465,0.312739775
562,1988BUCKEYE,140,90.45542364,0.284961805
563,1988BUCKEYE,150,81.91712963,0.258063609
564,1988BUCKEYE,160,73.75275463,0.232343371
565,1988BUCKEYE,170,66.09003851,0.208203509
566,1988BUCKEYE,180,58.78958366,0.18520488
567,1988BUCKEYE,190,51.76441493,0.163073484
568,1988BUCKEYE,200,45.02534212,0.141843377
569,1988BUCKEYE,210,38.53625311,0.121400794
570,1988BUCKEYE,220,32.43345565,0.102175145
571,1988BUCKEYE,230,26.61574841,0.083847617
572,1988BUCKEYE,240,21.10219673,0.06647827
573,1988BUCKEYE,250,16.35125868,0.051511385
574,1988BUCKEYE,260,12.55973906,0.039566958
575,1988BUCKEYE,270,9.613109465,0.030284188
576,1988BUCKEYE,280,7.211037019,0.022716937
577,1988BUCKEYE,290,5.257921499,0.016564035
578,1988BUCKEYE,300,3.924591686,0.012363645
579,1988BUCKEYE,310,2.864539307,0.009024161
580,1988BUCKEYE,320,2.063029298,0.006499163
581,1988BUCKEYE,330,1.489255858,0.004691604
582,1988BUCKEYE,340,1.029033589,0.003241765
583,1988BUCKEYE,350,0.653998472,0.002060292
584,1988BUCKEYE,360,0.364196296,0.001147328
585,1988BUCKEYE,370,0.159828282,0.000503507
586,1988BUCKEYE,380,0.039467715,0.000124335
587,1988BUCKEYE,390,0,0
588,1988EAST_LECONTE,0,22.95000025,1
589,1988EAST_LECONTE,10,15.03737685,0.655223385
590,1988EAST_LECONTE,20,9.862941777,0.429757807
591,1988EAST_LECONTE,30,6.72017484,0.292818073
592,1988EAST_LECONTE,40,4.78827594,0.208639472
593,1988EAST_LECONTE,50,3.412148091,0.148677475
594,1988EAST_LECONTE,60,2.466684127,0.107480789
595,1988EAST_LECONTE,70,1.729538314,0.075361146
596,1988EAST_LECONTE,80,1.187607396,0.051747598
597,1988EAST_LECONTE,90,0.744492245,0.032439749
598,1988EAST_LECONTE,100,0.409738199,0.017853516
599,1988EAST_LECONTE,110,0.170896289,0.007446461
600,1988EAST_LECONTE,120,0.032552616,0.001418415
601,1988EAST_LECONTE,130,0,0
602,1988ECHO,0,37.70999987,1
603,1988ECHO,10,22.39063371,0.59375852
604,1988ECHO,20,12.15944462,0.322446159
605,1988ECHO,30,6.010448871,0.159386075
606,1988ECHO,40,3.173008853,0.084142372
607,1988ECHO,50,1.561727829,0.041414156
608,1988ECHO,60,0.743854556,0.019725658
609,1988ECHO,70,0.241793745,0.006411926
610,1988ECHO,80,0.012362662,0.000327835
611,1988ECHO,90,0,0
612,1988ELBOW,0,3.24000089,1
613,1988ELBOW,10,2.33819736,0.721665653
614,1988ELBOW,20,1.574736799,0.486029743
615,1988ELBOW,30,0.953298708,0.294227915
616,1988ELBOW,40,0.453092746,0.139843402
617,1988ELBOW,50,0.104844542,0.032359418
618,1988ELBOW,60,0.000663365,0.000204742
619,1988ELBOW,70,0,0
620,1988LIGHTNING97,0,828.8099476,1
621,1988LIGHTNING97,10,776.5613708,0.93695952
622,1988LIGHTNING97,20,731.1667095,0.882188627
623,1988LIGHTNING97,30,692.2788987,0.835268569
624,1988LIGHTNING97,40,659.4669662,0.795679357
625,1988LIGHTNING97,50,630.2460865,0.760422927
626,1988LIGHTNING97,60,603.9935411,0.728747939
627,1988LIGHTNING97,70,580.0195264,0.69982211
628,1988LIGHTNING97,80,557.6191792,0.672794989
629,1988LIGHTNING97,90,536.3255366,0.647103161
630,1988LIGHTNING97,100,516.2597195,0.622892765
631,1988LIGHTNING97,110,497.0133582,0.599671082
632,1988LIGHTNING97,120,478.583856,0.577434981
633,1988LIGHTNING97,130,461.2786963,0.556555454
634,1988LIGHTNING97,140,444.6981494,0.536550208
635,1988LIGHTNING97,150,428.7095224,0.517259142
636,1988LIGHTNING97,160,413.2544152,0.498611794
637,1988LIGHTNING97,170,398.1572058,0.480396268
638,1988LIGHTNING97,180,383.2530077,0.462413619
639,1988LIGHTNING97,190,368.535085,0.444655721
640,1988LIGHTNING97,200,354.0469786,0.427175108
641,1988LIGHTNING97,210,339.9380818,0.410152029
642,1988LIGHTNING97,220,326.1541929,0.393521089
643,1988LIGHTNING97,230,312.6577836,0.377237006
644,1988LIGHTNING97,240,299.4287935,0.361275579
645,1988LIGHTNING97,250,286.5431361,0.345728399
646,1988LIGHTNING97,260,274.1727247,0.330802889
647,1988LIGHTNING97,270,262.2767631,0.316449825
648,1988LIGHTNING97,280,250.7725206,0.30256939
649,1988LIGHTNING97,290,239.4653404,0.288926721
650,1988LIGHTNING97,300,228.2948677,0.275448996
651,1988LIGHTNING97,310,217.2559297,0.262129974
652,1988LIGHTNING97,320,206.3318545,0.248949539
653,1988LIGHTNING97,330,195.6208837,0.236026226
654,1988LIGHTNING97,340,185.2979245,0.223571067
655,1988LIGHTNING97,350,175.4296208,0.211664473
656,1988LIGHTNING97,360,165.9807418,0.200263935
657,1988LIGHTNING97,370,156.7864292,0.189170545
658,1988LIGHTNING97,380,147.8112443,0.178341542
659,1988LIGHTNING97,390,139.0481013,0.167768379
660,1988LIGHTNING97,400,130.4935351,0.157446874
661,1988LIGHTNING97,410,122.2225443,0.147467516
662,1988LIGHTNING97,420,114.5513016,0.138211784
663,1988LIGHTNING97,430,107.2045289,0.129347541
664,1988LIGHTNING97,440,100.0764994,0.120747223
665,1988LIGHTNING97,450,93.1382174,0.112375844
666,1988LIGHTNING97,460,86.3945225,0.104239244
667,1988LIGHTNING97,470,79.8412425,0.096332389
668,1988LIGHTNING97,480,73.47077226,0.088646103
669,1988LIGHTNING97,490,67.28009099,0.081176742
670,1988LIGHTNING97,500,61.26857387,0.07392355
671,1988LIGHTNING97,510,55.4457132,0.066897982
672,1988LIGHTNING97,520,49.82079448,0.060111241
673,1988LIGHTNING97,530,44.38271478,0.05354993
674,1988LIGHTNING97,540,39.12241556,0.04720312
675,1988LIGHTNING97,550,34.04231458,0.041073728
676,1988LIGHTNING97,560,29.16955749,0.035194507
677,1988LIGHTNING97,570,24.68932232,0.029788883
678,1988LIGHTNING97,580,20.60021851,0.024855178
679,1988LIGHTNING97,590,16.82795359,0.020303754
680,1988LIGHTNING97,600,13.27422802,0.01601601
681,1988LIGHTNING97,610,10.29945911,0.012426804
682,1988LIGHTNING97,620,7.715950623,0.009309674
683,1988LIGHTNING97,630,5.460426979,0.006588274
684,1988LIGHTNING97,640,3.78876458,0.004571331
685,1988LIGHTNING97,650,2.464005551,0.002972944
686,1988LIGHTNING97,660,1.450618847,0.001750243
687,1988LIGHTNING97,670,0.752449131,0.000907867
688,1988LIGHTNING97,680,0.341139248,0.000411601
689,1988LIGHTNING97,690,0.108134402,0.000130469
690,1988LIGHTNING97,700,0.00867581,1.05E-05
691,1988LIGHTNING97,710,0,0
692,1988QUARTZITE,0,45.44999877,1
693,1988QUARTZITE,10,31.21432045,0.686783747
694,1988QUARTZITE,20,19.90597433,0.437975245
695,1988QUARTZITE,30,11.85693594,0.260878686
696,1988QUARTZITE,40,7.271123738,0.159980725
697,1988QUARTZITE,50,4.369671604,0.096142392
698,1988QUARTZITE,60,2.598505988,0.057172851
699,1988QUARTZITE,70,1.449092752,0.03188323
700,1988QUARTZITE,80,0.68455911,0.015061807
701,1988QUARTZITE,90,0.318169256,0.007000424
702,1988QUARTZITE,100,0.111157735,0.002445715
703,1988QUARTZITE,110,0.003145758,6.92E-05
704,1988QUARTZITE,120,0,0
705,1988SIMPSON,0,11.43000112,1
706,1988SIMPSON,10,7.760512669,0.678959922
707,1988SIMPSON,20,4.919363345,0.430390452
708,1988SIMPSON,30,2.795082439,0.244539122
709,1988SIMPSON,40,1.578344194,0.138087842
710,1988SIMPSON,50,0.82799575,0.072440566
711,1988SIMPSON,60,0.30530158,0.026710547
712,1988SIMPSON,70,0.015373271,0.001344993
713,1988SIMPSON,80,0,0
714,1988USFS_ASSIST3,0,8.19002243,1
715,1988USFS_ASSIST3,10,5.411436085,0.660735197
716,1988USFS_ASSIST3,20,3.140134756,0.383409787
717,1988USFS_ASSIST3,30,1.416991939,0.173014415
718,1988USFS_ASSIST3,40,0.510624314,0.06234712
719,1988USFS_ASSIST3,50,0.078490624,0.009583689
720,1988USFS_ASSIST3,60,0,0
721,1988VERN,0,4.229999952,1
722,1988VERN,10,2.790471174,0.659685864
723,1988VERN,20,1.742786449,0.412006257
724,1988VERN,30,0.973769522,0.230205563
725,1988VERN,40,0.472648293,0.111737186
726,1988VERN,50,0.176748351,0.041784481
727,1988VERN,60,0.027617956,0.006529068
728,1988VERN,70,0,0
729,1988WALKER,0,295.5599948,1
730,1988WALKER,10,256.6533501,0.868362954
731,1988WALKER,20,224.6335727,0.760026988
732,1988WALKER,30,198.8750412,0.672875371
733,1988WALKER,40,177.8012589,0.601574171
734,1988WALKER,50,159.5976496,0.539983937
735,1988WALKER,60,144.2579599,0.488083511
736,1988WALKER,70,130.8100086,0.442583607
737,1988WALKER,80,118.7414719,0.401750825
738,1988WALKER,90,107.6795144,0.364323712
739,1988WALKER,100,97.38296271,0.329486278
740,1988WALKER,110,87.84150675,0.297203641
741,1988WALKER,120,79.15426729,0.267811168
742,1988WALKER,130,71.30851064,0.241265773
743,1988WALKER,140,64.30852344,0.217581962
744,1988WALKER,150,57.99683806,0.196226956
745,1988WALKER,160,52.57981162,0.177898946
746,1988WALKER,170,47.94347093,0.162212315
747,1988WALKER,180,43.77099003,0.14809511
748,1988WALKER,190,39.83225986,0.13476878
749,1988WALKER,200,36.10055918,0.122142914
750,1988WALKER,210,32.72586852,0.11072496
751,1988WALKER,220,29.69876098,0.10048302
752,1988WALKER,230,26.93164925,0.091120753
753,1988WALKER,240,24.42097064,0.082626103
754,1988WALKER,250,22.07699623,0.074695482
755,1988WALKER,260,19.85196994,0.06716731
756,1988WALKER,270,17.73986731,0.060021206
757,1988WALKER,280,15.79876063,0.05345365
758,1988WALKER,290,13.97782451,0.047292681
759,1988WALKER,300,12.27950724,0.041546581
760,1988WALKER,310,10.7078269,0.036228945
761,1988WALKER,320,9.239233141,0.031260094
762,1988WALKER,330,7.881779383,0.026667274
763,1988WALKER,340,6.626803915,0.02242118
764,1988WALKER,350,5.47186939,0.018513566
765,1988WALKER,360,4.420835533,0.01495749
766,1988WALKER,370,3.470528423,0.011742213
767,1988WALKER,380,2.609602743,0.00882935
768,1988WALKER,390,1.833063739,0.006202002
769,1988WALKER,400,1.148027334,0.003884245
770,1988WALKER,410,0.632842635,0.002141165
771,1988WALKER,420,0.307421795,0.001040133
772,1988WALKER,430,0.088879465,0.000300715
773,1988WALKER,440,0.00142089,4.81E-06
774,1988WALKER,450,0,0
775,1990A_ROCK,0,2829.149477,1
776,1990A_ROCK,10,2620.889479,0.926387771
777,1990A_ROCK,20,2440.438868,0.862605135
778,1990A_ROCK,30,2287.32527,0.808485125
779,1990A_ROCK,40,2158.213686,0.762848942
780,1990A_ROCK,50,2044.888027,0.722792501
781,1990A_ROCK,60,1945.152479,0.687539663
782,1990A_ROCK,70,1856.976235,0.656372613
783,1990A_ROCK,80,1778.666532,0.628693021
784,1990A_ROCK,90,1703.011095,0.601951614
785,1990A_ROCK,100,1632.491759,0.57702563
786,1990A_ROCK,110,1565.554528,0.553365787
787,1990A_ROCK,120,1502.254822,0.530991676
788,1990A_ROCK,130,1442.616667,0.509911787
789,1990A_ROCK,140,1385.991836,0.489896998
790,1990A_ROCK,150,1331.72716,0.470716437
791,1990A_ROCK,160,1279.859586,0.452383162
792,1990A_ROCK,170,1229.944134,0.43473989
793,1990A_ROCK,180,1181.602078,0.417652757
794,1990A_ROCK,190,1134.992181,0.401177877
795,1990A_ROCK,200,1089.59717,0.385132415
796,1990A_ROCK,210,1045.260986,0.369461209
797,1990A_ROCK,220,1001.931869,0.354145964
798,1990A_ROCK,230,959.585555,0.339178104
799,1990A_ROCK,240,918.594255,0.324689191
800,1990A_ROCK,250,878.9475385,0.310675539
801,1990A_ROCK,260,840.4519951,0.297068784
802,1990A_ROCK,270,803.3884294,0.283968181
803,1990A_ROCK,280,767.5914824,0.27131528
804,1990A_ROCK,290,732.900476,0.259053289
805,1990A_ROCK,300,699.252466,0.247159958
806,1990A_ROCK,310,666.5204399,0.235590394
807,1990A_ROCK,320,634.7202872,0.224350213
808,1990A_ROCK,330,604.6276574,0.213713578
809,1990A_ROCK,340,576.1269284,0.203639621
810,1990A_ROCK,350,548.7775467,0.193972624
811,1990A_ROCK,360,522.3551022,0.184633264
812,1990A_ROCK,370,496.7815,0.175593939
813,1990A_ROCK,380,472.1354555,0.166882471
814,1990A_ROCK,390,448.3267945,0.158466987
815,1990A_ROCK,400,425.1719459,0.150282602
816,1990A_ROCK,410,402.6317154,0.142315462
817,1990A_ROCK,420,380.6305527,0.134538863
818,1990A_ROCK,430,359.4450168,0.127050557
819,1990A_ROCK,440,338.940578,0.119802994
820,1990A_ROCK,450,319.111977,0.112794315
821,1990A_ROCK,460,299.8374011,0.105981463
822,1990A_ROCK,470,281.1502565,0.099376247
823,1990A_ROCK,480,263.3621838,0.093088819
824,1990A_ROCK,490,246.4566937,0.087113352
825,1990A_ROCK,500,230.3630508,0.081424843
826,1990A_ROCK,510,214.8597543,0.075944999
827,1990A_ROCK,520,199.9482774,0.070674342
828,1990A_ROCK,530,185.6928125,0.065635561
829,1990A_ROCK,540,172.1782285,0.060858654
830,1990A_ROCK,550,159.1475214,0.056252779
831,1990A_ROCK,560,146.5359972,0.051795071
832,1990A_ROCK,570,134.3526456,0.047488705
833,1990A_ROCK,580,122.5857946,0.043329557
834,1990A_ROCK,590,111.1666405,0.039293308
835,1990A_ROCK,600,100.1074433,0.035384289
836,1990A_ROCK,610,89.96923986,0.031800808
837,1990A_ROCK,620,80.92347972,0.028603466
838,1990A_ROCK,630,72.72920123,0.02570709
839,1990A_ROCK,640,65.3091906,0.02308439
840,1990A_ROCK,650,58.50260486,0.020678513
841,1990A_ROCK,660,52.20065552,0.018451007
842,1990A_ROCK,670,46.30047112,0.016365509
843,1990A_ROCK,680,40.72932994,0.014396316
844,1990A_ROCK,690,35.4557983,0.012532317
845,1990A_ROCK,700,30.48806659,0.010776407
846,1990A_ROCK,710,25.79771534,0.009118541
847,1990A_ROCK,720,21.3445057,0.007544496
848,1990A_ROCK,730,17.17331167,0.006070132
849,1990A_ROCK,740,13.4407194,0.004750799
850,1990A_ROCK,750,10.60780146,0.003749467
851,1990A_ROCK,760,8.542811989,0.003019569
852,1990A_ROCK,770,7.135138403,0.002522008
853,1990A_ROCK,780,5.877266539,0.002077397
854,1990A_ROCK,790,4.731277017,0.001672332
855,1990A_ROCK,800,3.712136622,0.001312103
856,1990A_ROCK,810,2.789613728,0.000986026
857,1990A_ROCK,820,1.959807073,0.00069272
858,1990A_ROCK,830,1.222103061,0.000431968
859,1990A_ROCK,840,0.58519812,0.000206846
860,1990A_ROCK,850,0.25447145,8.99E-05
861,1990A_ROCK,860,0.068490773,2.42E-05
862,1990A_ROCK,870,0.000359599,1.27E-07
863,1990A_ROCK,880,0,0
864,1990AVALANCHE,0,170.820009,1
865,1990AVALANCHE,10,134.1188561,0.785147225
866,1990AVALANCHE,20,103.5643371,0.606277553
867,1990AVALANCHE,30,79.61157164,0.466055306
868,1990AVALANCHE,40,61.4575424,0.359779529
869,1990AVALANCHE,50,48.2809089,0.282642
870,1990AVALANCHE,60,37.10796445,0.217234296
871,1990AVALANCHE,70,27.98158912,0.163807444
872,1990AVALANCHE,80,20.57834671,0.120468011
873,1990AVALANCHE,90,14.60619022,0.085506319
874,1990AVALANCHE,100,9.703084653,0.056802975
875,1990AVALANCHE,110,5.79040896,0.033897721
876,1990AVALANCHE,120,3.136278485,0.018360135
877,1990AVALANCHE,130,1.622273442,0.009496976
878,1990AVALANCHE,140,0.804707832,0.004710852
879,1990AVALANCHE,150,0.378209861,0.002214084
880,1990AVALANCHE,160,0.133458691,0.000781283
881,1990AVALANCHE,170,0.017496463,0.000102426
882,1990AVALANCHE,180,0,0
883,1990COTTONWOOD,0,340.9200436,1
884,1990COTTONWOOD,10,304.2447665,0.892422643
885,1990COTTONWOOD,20,272.2566405,0.798593822
886,1990COTTONWOOD,30,245.0045234,0.718656846
887,1990COTTONWOOD,40,222.4835502,0.652597447
888,1990COTTONWOOD,50,202.9455566,0.595287841
889,1990COTTONWOOD,60,186.3936971,0.546737279
890,1990COTTONWOOD,70,172.149277,0.504954989
891,1990COTTONWOOD,80,159.5756728,0.468073602
892,1990COTTONWOOD,90,148.2021044,0.434712207
893,1990COTTONWOOD,100,137.6139903,0.403654736
894,1990COTTONWOOD,110,127.7220058,0.374639181
895,1990COTTONWOOD,120,118.3290139,0.347087289
896,1990COTTONWOOD,130,109.406147,0.320914388
897,1990COTTONWOOD,140,100.9029031,0.29597234
898,1990COTTONWOOD,150,92.94115082,0.272618617
899,1990COTTONWOOD,160,85.4961021,0.250780509
900,1990COTTONWOOD,170,78.37461529,0.229891486
901,1990COTTONWOOD,180,71.46496957,0.209623843
902,1990COTTONWOOD,190,64.75003953,0.189927347
903,1990COTTONWOOD,200,58.35458238,0.171167942
904,1990COTTONWOOD,210,52.50216629,0.154001407
905,1990COTTONWOOD,220,47.04625686,0.13799792
906,1990COTTONWOOD,230,41.81447959,0.122651866
907,1990COTTONWOOD,240,36.97372195,0.108452767
908,1990COTTONWOOD,250,32.42908429,0.095122258
909,1990COTTONWOOD,260,28.12514746,0.082497782
910,1990COTTONWOOD,270,24.389653,0.071540684
911,1990COTTONWOOD,280,21.14483451,0.062022855
912,1990COTTONWOOD,290,18.50921915,0.054291965
913,1990COTTONWOOD,300,16.36875445,0.04801347
914,1990COTTONWOOD,310,14.45841496,0.042409988
915,1990COTTONWOOD,320,12.66915367,0.037161657
916,1990COTTONWOOD,330,11.0024166,0.032272719
917,1990COTTONWOOD,340,9.466855002,0.027768549
918,1990COTTONWOOD,350,8.057652819,0.023635022
919,1990COTTONWOOD,360,6.750049919,0.01979951
920,1990COTTONWOOD,370,5.540096239,0.016250427
921,1990COTTONWOOD,380,4.425075394,0.012979804
922,1990COTTONWOOD,390,3.480624561,0.010209504
923,1990COTTONWOOD,400,2.666628902,0.00782186
924,1990COTTONWOOD,410,1.963136297,0.005758348
925,1990COTTONWOOD,420,1.376858253,0.004038654
926,1990COTTONWOOD,430,0.910832355,0.002671689
927,1990COTTONWOOD,440,0.54474865,0.001597878
928,1990COTTONWOOD,450,0.274357642,0.000804757
929,1990COTTONWOOD,460,0.094464372,0.000277087
930,1990COTTONWOOD,470,0.006751263,1.98E-05
931,1990COTTONWOOD,480,0,0
932,1990LAUREL_LAKE2,0,4.860000125,1
933,1990LAUREL_LAKE2,10,2.2250203,0.457823095
934,1990LAUREL_LAKE2,20,0.690585276,0.142095732
935,1990LAUREL_LAKE2,30,0.040942454,0.008424373
936,1990LAUREL_LAKE2,40,0,0
937,1990LONG_VALLEY,0,80.27999784,1
938,1990LONG_VALLEY,10,71.90196642,0.895639865
939,1990LONG_VALLEY,20,64.47150321,0.803083021
940,1990LONG_VALLEY,30,57.97996555,0.722221813
941,1990LONG_VALLEY,40,52.39129713,0.652607107
942,1990LONG_VALLEY,50,47.24013156,0.588442113
943,1990LONG_VALLEY,60,42.42759897,0.528495268
944,1990LONG_VALLEY,70,38.12651846,0.474919276
945,1990LONG_VALLEY,80,34.28788816,0.42710375
946,1990LONG_VALLEY,90,30.78261407,0.383440644
947,1990LONG_VALLEY,100,27.41421232,0.341482475
948,1990LONG_VALLEY,110,24.16273815,0.300980802
949,1990LONG_VALLEY,120,21.05536413,0.262274099
950,1990LONG_VALLEY,130,18.05926312,0.224953458
951,1990LONG_VALLEY,140,15.18025848,0.189091416
952,1990LONG_VALLEY,150,12.43882731,0.154943045
953,1990LONG_VALLEY,160,9.853924688,0.122744456
954,1990LONG_VALLEY,170,7.63490752,0.095103484
955,1990LONG_VALLEY,180,5.688071828,0.070852915
956,1990LONG_VALLEY,190,4.039081101,0.050312422
957,1990LONG_VALLEY,200,2.810936765,0.035014161
958,1990LONG_VALLEY,210,1.911500185,0.023810416
959,1990LONG_VALLEY,220,1.134179787,0.0141278
960,1990LONG_VALLEY,230,0.550560033,0.006857998
961,1990LONG_VALLEY,240,0.231946387,0.002889218
962,1990LONG_VALLEY,250,0.044823106,0.000558335
963,1990LONG_VALLEY,260,0,0
964,1990PIUTE,0,16.38000006,1
965,1990PIUTE,10,9.39325763,0.57345895
966,1990PIUTE,20,4.705645971,0.287279973
967,1990PIUTE,30,1.986875379,0.121298863
968,1990PIUTE,40,0.856471283,0.052287624
969,1990PIUTE,50,0.32244397,0.019685224
970,1990PIUTE,60,0.108839405,0.006644652
971,1990PIUTE,70,0.002300098,0.000140421
972,1990PIUTE,80,0,0
973,1990STEAMBOAT,0,360.4499885,1
974,1990STEAMBOAT,10,316.1716629,0.8771582
975,1990STEAMBOAT,20,277.7393148,0.770534953
976,1990STEAMBOAT,30,244.7636692,0.67905029
977,1990STEAMBOAT,40,216.4084997,0.60038426
978,1990STEAMBOAT,50,190.6988962,0.529057851
979,1990STEAMBOAT,60,167.2498431,0.464002909
980,1990STEAMBOAT,70,145.9156384,0.404815212
981,1990STEAMBOAT,80,126.6353338,0.35132567
982,1990STEAMBOAT,90,109.1987744,0.30295125
983,1990STEAMBOAT,100,93.720339,0.260009272
984,1990STEAMBOAT,110,80.20615346,0.222516732
985,1990STEAMBOAT,120,68.48175134,0.189989606
986,1990STEAMBOAT,130,57.8675431,0.160542502
987,1990STEAMBOAT,140,48.51583265,0.134597959
988,1990STEAMBOAT,150,40.22651667,0.111600827
989,1990STEAMBOAT,160,33.13672482,0.091931546
990,1990STEAMBOAT,170,26.66876947,0.073987433
991,1990STEAMBOAT,180,20.97771746,0.058198691
992,1990STEAMBOAT,190,15.90880863,0.044135967
993,1990STEAMBOAT,200,11.40867991,0.031651215
994,1990STEAMBOAT,210,7.520364119,0.020863821
995,1990STEAMBOAT,220,4.479642437,0.012427917
996,1990STEAMBOAT,230,2.408244175,0.006681216
997,1990STEAMBOAT,240,1.063603674,0.002950766
998,1990STEAMBOAT,250,0.371255002,0.001029976
999,1990STEAMBOAT,260,0.104623294,0.000290257
1000,1990STEAMBOAT,270,0.001051651,2.92E-06
1001,1990STEAMBOAT,280,0,0
1002,1990T_GROVE4,0,4.319998362,1
1003,1990T_GROVE4,10,2.905019012,0.67245836
1004,1990T_GROVE4,20,1.839596562,0.425832699
1005,1990T_GROVE4,30,1.068484654,0.247334504
1006,1990T_GROVE4,40,0.569541584,0.13183838
1007,1990T_GROVE4,50,0.267457475,0.061911476
1008,1990T_GROVE4,60,0.060004658,0.013889972
1009,1990T_GROVE4,70,0,0
1010,1991FROG,0,35.37000407,1
1011,1991FROG,10,20.6324403,0.583331578
1012,1991FROG,20,10.79340079,0.3051569
1013,1991FROG,30,4.863844057,0.137513246
1014,1991FROG,40,2.030890221,0.057418433
1015,1991FROG,50,0.774880489,0.021907843
1016,1991FROG,60,0.212715288,0.006014002
1017,1991FROG,70,0.014759325,0.000417284
1018,1991FROG,80,0,0
1019,1991ILL,0,262.3500099,1
1020,1991ILL,10,211.0136499,0.804321105
1021,1991ILL,20,167.6493501,0.639029326
1022,1991ILL,30,132.9894373,0.506916075
1023,1991ILL,40,106.4555406,0.405776774
1024,1991ILL,50,85.03864117,0.32414194
1025,1991ILL,60,68.02222664,0.259280442
1026,1991ILL,70,54.75316893,0.208702752
1027,1991ILL,80,43.69029706,0.166534383
1028,1991ILL,90,34.32271542,0.130827955
1029,1991ILL,100,26.44022925,0.100782269
1030,1991ILL,110,19.95141039,0.076048826
1031,1991ILL,120,14.9936349,0.057151265
1032,1991ILL,130,10.92675962,0.041649549
1033,1991ILL,140,8.177308151,0.03116946
1034,1991ILL,150,6.140904584,0.023407297
1035,1991ILL,160,4.403915404,0.016786412
1036,1991ILL,170,2.851025509,0.010867259
1037,1991ILL,180,1.777373284,0.006774817
1038,1991ILL,190,1.000733413,0.003814497
1039,1991ILL,200,0.452989116,0.001726659
1040,1991ILL,210,0.120398249,0.000458922
1041,1991ILL,220,0.004870777,1.86E-05
1042,1991ILL,230,0,0
1043,1992CHAGOOPA,0,18.63000149,1
1044,1992CHAGOOPA,10,13.19643534,0.708343225
1045,1992CHAGOOPA,20,8.871183978,0.476177309
1046,1992CHAGOOPA,30,5.545458725,0.297662817
1047,1992CHAGOOPA,40,3.291436432,0.176673976
1048,1992CHAGOOPA,50,1.820406489,0.097713706
1049,1992CHAGOOPA,60,0.888624807,0.04769859
1050,1992CHAGOOPA,70,0.294996204,0.01583447
1051,1992CHAGOOPA,80,0.055878432,0.002999379
1052,1992CHAGOOPA,90,0,0
1053,1992DOME,0,16.46999565,1
1054,1992DOME,10,11.7964299,0.716237585
1055,1992DOME,20,7.759375375,0.471121884
1056,1992DOME,30,4.514512709,0.274105276
1057,1992DOME,40,2.630454977,0.159711941
1058,1992DOME,50,1.532926729,0.0930739
1059,1992DOME,60,0.899505252,0.054614784
1060,1992DOME,70,0.454674421,0.027606226
1061,1992DOME,80,0.166769805,0.010125674
1062,1992DOME,90,0.005360689,0.000325482
1063,1992DOME,100,0,0
1064,1992MUD,0,215.6399995,1
1065,1992MUD,10,204.0752242,0.94636999
1066,1992MUD,20,193.3795333,0.896770236
1067,1992MUD,30,183.5907935,0.85137634
1068,1992MUD,40,174.5166898,0.809296467
1069,1992MUD,50,165.8672999,0.769186145
1070,1992MUD,60,157.5948935,0.73082403
1071,1992MUD,70,149.6699462,0.694073208
1072,1992MUD,80,141.9677715,0.658355462
1073,1992MUD,90,134.4702083,0.623586573
1074,1992MUD,100,127.1438541,0.589611642
1075,1992MUD,110,119.9537607,0.5562686
1076,1992MUD,120,112.9216298,0.523658088
1077,1992MUD,130,106.1339726,0.492181287
1078,1992MUD,140,99.65983715,0.4621584
1079,1992MUD,150,93.36126433,0.432949659
1080,1992MUD,160,87.27621237,0.404731091
1081,1992MUD,170,81.47135722,0.377811897
1082,1992MUD,180,75.82576849,0.351631277
1083,1992MUD,190,70.34069013,0.326195002
1084,1992MUD,200,65.00002868,0.30142844
1085,1992MUD,210,59.82357898,0.277423387
1086,1992MUD,220,54.82083517,0.25422387
1087,1992MUD,230,50.13936412,0.23251421
1088,1992MUD,240,45.63353547,0.211619067
1089,1992MUD,250,41.27586294,0.191410977
1090,1992MUD,260,37.07624439,0.17193584
1091,1992MUD,270,33.04175961,0.153226487
1092,1992MUD,280,29.36184026,0.136161382
1093,1992MUD,290,25.98779347,0.120514717
1094,1992MUD,300,22.87921084,0.106099104
1095,1992MUD,310,20.21645152,0.093750935
1096,1992MUD,320,17.97201027,0.083342656
1097,1992MUD,330,15.8869011,0.073673257
1098,1992MUD,340,13.9282817,0.064590436
1099,1992MUD,350,12.08485197,0.056041792
1100,1992MUD,360,10.34059479,0.047953046
1101,1992MUD,370,8.686449842,0.040282183
