"","name","buf_width","area_ha","prop.hs"
"217","2013RIM",190,19843.6102013848,0.50086563228028
"218","2014KING",190,11315.9450772168,0.592157127161765
"219","2015BUTTE",190,7864.45231177633,0.49587054455751
"220","2015ROUGH",NA,NA,NA
"221","2004POWER",200,780.239635600203,0.283877293687717
"222","2007ANGORA",200,180.085154277844,0.282459914519644
"223","2007ANTELOPE_CMPLX",200,2418.40373135921,0.463311719213372
"224","2007MOONLIGHT",200,8648.59981541723,0.558341242908014
"225","2008RICH",200,287.695169565373,0.360628758301599
"226","2008PIUTE",200,3081.47574048144,0.373673907517035
"227","2012CHIPS",200,1431.32741662522,0.206444232716209
"228","2013RIM",200,19410.8886119338,0.489943457821997
"229","2014KING",200,11123.4595176744,0.582084464632832
"230","2015BUTTE",200,7683.16270294445,0.484439846844528
"231","2015ROUGH",NA,NA,NA
"232","2004POWER",210,742.534361749665,0.270158853082978
"233","2007ANGORA",210,168.291808988547,0.263962291460855
"234","2007ANTELOPE_CMPLX",210,2351.10044835835,0.45041792511626
"235","2007MOONLIGHT",210,8469.88711392361,0.546803806328104
"236","2008RICH",210,273.503008968404,0.342838743747535
"237","2008PIUTE",210,2947.69003938089,0.357450438663006
"238","2012CHIPS",210,1351.25580687795,0.194895287419262
"239","2013RIM",210,18996.2868548147,0.479478639721031
"240","2014KING",210,10937.2217282615,0.572338744448156
"241","2015BUTTE",210,7508.05614912252,0.473399003978808
"242","2015ROUGH",NA,NA,NA
"243","2004POWER",220,706.952690457622,0.257213050165005
"244","2007ANGORA",220,157.132184210537,0.246458646179774
"245","2007ANTELOPE_CMPLX",220,2286.82819375847,0.438104807835526
"246","2007MOONLIGHT",220,8295.52130153209,0.535546998695752
"247","2008RICH",220,259.516427672584,0.325306424893464
"248","2008PIUTE",220,2818.35739695175,0.341766968165052
"249","2012CHIPS",220,1275.31669647023,0.183942383702628
"250","2013RIM",220,18597.7321131907,0.469418858731789
"251","2014KING",220,10756.1930108861,0.562865612112919
"252","2015BUTTE",220,7339.00557372772,0.462740003509919
"253","2015ROUGH",NA,NA,NA
"254","2004POWER",230,673.275972328215,0.244960332965492
"255","2007ANGORA",230,146.523552003591,0.229819221578894
"256","2007ANTELOPE_CMPLX",230,2224.99320114184,0.42625861509059
"257","2007MOONLIGHT",230,8125.42135102936,0.524565589009876
"258","2008RICH",230,245.724846953901,0.308018541203556
"259","2008PIUTE",230,2693.40707939325,0.326614918517476
"260","2012CHIPS",230,1203.66956444428,0.173608523660815
"261","2013RIM",230,18213.7676895929,0.459727346862391
"262","2014KING",230,10579.8087779192,0.553635523069747
"263","2015BUTTE",230,7176.37937798275,0.452486073923161
"264","2015ROUGH",NA,NA,NA
"265","2004POWER",240,641.450851356398,0.233381288784003
"266","2007ANGORA",240,136.587490797554,0.214234710961271
"267","2007ANTELOPE_CMPLX",240,2165.33087391686,0.414828656130287
"268","2007MOONLIGHT",240,7960.21577343376,0.513900153043509
"269","2008RICH",240,232.126820645619,0.29097327989341
"270","2008PIUTE",240,2572.85213660288,0.311995872210808
"271","2012CHIPS",240,1135.91973993025,0.163836782844564
"272","2013RIM",240,17845.3869335954,0.450429176902383
"273","2014KING",240,10408.8805363596,0.54469094302963
"274","2015BUTTE",240,7019.82258070685,0.44261483289559
"275","2015ROUGH",NA,NA,NA
"276","2004POWER",250,611.281104023704,0.22240452493701
"277","2007ANGORA",250,127.054339909072,0.199282157010549
"278","2007ANTELOPE_CMPLX",250,2107.92227032161,0.403830459888502
"279","2007MOONLIGHT",250,7800.15358862217,0.503566767163987
"280","2008RICH",250,218.719489294501,0.274167056609939
