VB_ID,ID_Num,fire_name,fire_year,class,veg_type,agency,ICS_code,pct_fs,firesize_ha,BA90_ha,BA90_pct,max_patch_ha,ignition_date,contain_date,sdc,awmsi,awmpfd,max_tmmx,max_tmmn,min_rmax,max_bi,region,fire_year_std,max_tmmx_std,max_tmmn_std,min_rmax_std,max_bi_std
2005DEER,644,DEER,2005,SUP,Forest,USFS,MNF,68.26,720,380,52.7,371,20050809,20050818.0,0.003557919332802732,0.007933880648558406,1.343640484058333,35.7518249511719,15.183374023437523,50.07981491088867,65.73656463623047,NW,0.48185598608524893,0.8437944672139412,0.1383874614842989,1.1475016640727687,-0.33223818812767714
2005HARDING,646,HARDING,2005,SUP,Forest,USFS,TNF,64.77,931,448,48.2,271,20050824,20050827.0,0.0052856184193140025,0.011794464231708395,1.360112643995296,30.198693847656273,7.593988037109398,57.9758415222168,73.80811309814453,SCSN,0.48185598608524893,-0.17509039770541118,-1.649158260435383,1.8055888679502845,0.28957444590433035
2005HOGBACK,647,HOGBACK,2005,SUP,Forest,USFS,INF,100.0,270,19,7.1,15,20050722,20050805.0,0.008687062157612587,0.019405307986035767,1.2929095465771898,29.192071533203148,14.720849609375023,30.09769058227539,69.94454193115234,SCSN,0.48185598608524893,-0.35978480195548584,0.029448011161145475,-0.5178904342877187,-0.008065762223445322
2005LAUREL,650,LAUREL,2005,WFU,Forest,NPS,YNP,0.0,195,7,3.5,6,20050926,20051104.0,0.018726217773555546,0.03555555066930002,1.339710259092121,22.968255615234398,10.333215332031273,29.171825408935547,83.18450164794922,SCSN,0.48185598608524893,-1.5017264782195068,-1.003981688677932,-0.5950558306424688,1.0119088145044062
2005WAPAMA,655,WAPAMA,2005,WFU,Forest,NPS,YNP,0.0,428,8,1.9,4,20050926,20051104.0,0.02515638438061666,0.052272722018735576,1.352354346716731,25.176660156250023,10.866448974609398,29.63182830810547,81.78022766113281,SCSN,0.48185598608524893,-1.0965298566170616,-0.8783879294079096,-0.5567173046228148,0.9037269320855437
2005WOOLEY,657,WOOLEY,2005,SUP,Forest,USFS,KNF,100.0,1352,88,6.5,15,20050920,20050921.0,0.016067170339587756,0.030085460963093884,1.3360619947893455,32.22060546875002,11.521417236328148,56.26966857910156,46.02578353881836,NW,0.48185598608524893,0.19588862485588784,-0.7241217323350989,1.663389425530052,-1.8507092436931019
2006BAKEOVEN_PIGEON,658,BAKE OVEN & PIGEON,2006,SUP,Forest,USFS,SHF,99.81,41153,7475,18.2,887,20060723,20061130.0,0.005339820874672365,0.014941109216996568,1.3528814369120004,35.03997192382815,19.101953125000023,28.034013748168945,79.26622009277344,NW,0.5867124210134725,0.7131841390788118,1.061339505512683,-0.6898857154985913,0.7100538499707343
2006BASSETTS,660,BASSETTS,2006,SUP,Forest,USFS,TNF,93.76,1054,274,26.0,136,20060919,20061006.0,0.0055351419195934955,0.013573768374741862,1.3251202185865851,23.698022460937523,10.212518310546898,22.81441879272461,118.41205596923828,SCSN,0.5867124210134725,-1.367829334401649,-1.0324097386929803,-1.1249081411669093,3.7257546702761637
2006BOULDER_CMPLX,661,BOULDER CMPLX,2006,SUP,Forest,USFS,PNF,99.79,1416,507,35.8,335,20060625,20060705.0,0.003988870540235461,0.010509552336658146,1.3347065641002356,32.86531982421877,16.552728271484398,28.883880615234375,68.73242950439453,SCSN,0.5867124210134725,0.3141803933623932,0.46091465041608937,-0.6190543293159706,-0.10144398133240579
2006BOUNDARY,662,BOUNDARY,2006,SUP,Forest,NPS,YNP,0.0,192,10,5.2,9,20060821,20060830.0,0.015222830653609309,0.030909090243749368,1.3472367588184437,28.690728759765648,12.415826416015648,30.175125122070312,76.59444427490234,SCSN,0.5867124210134725,-0.4517708463095931,-0.5134594593032317,-0.5114367225304567,0.5042266822726691
2006BRODER_BECK,663,BRODER BECK WFU,2006,WFU,Forest,USFS,SQF,100.0,1413,136,9.7,33,20060726,20060929.0,0.01620209670264339,0.03320140476207808,1.358933896934827,27.168969726562523,12.137933349609398,27.10023307800293,90.109344482421875,SCSN,0.5867124210134725,-0.7309821989829286,-0.5789122591608877,-0.7677108217846839,1.5453820115593384
2006FROG,669,FROG,2006,WFU,Forest,NPS,YNP,0.0,2502,57,2.3,16,20060721,20061111.0,0.021351780288040644,0.0425690022835193,1.3461876303146316,30.343560791015648,16.924462890625023,15.236626625061035,92.79206085205078,SCSN,0.5867124210134725,-0.1485103056340119,0.5484701693119941,-1.7564723828613613,1.7520520129885506
2006GREASE,671,GREASE,2006,SUP,Forest,USFS,PNF,100.0,150,15,10.2,6,20060716,20060801.0,0.02112975618755408,0.037869834238215314,1.3546281220305247,29.897302246093773,14.890008544921898,31.04216194152832,79.93689727783203,SCSN,0.5867124210134725,-0.23038953174736168,0.06929040843887306,-0.4391743221786928,0.7617212033904971
2006HANCOCK,672,HANCOCK,2006,SUP,Forest,USFS,KNF,99.97,8837,533,6.0,52,20060723,20061113.0,0.013505493028599042,0.028725196783793795,1.3532385625326788,39.50850830078127,21.538598632812523,21.49135398864746,74.50575256347656,NW,0.5867124210134725,1.5330682725430285,1.6352482856394883,-1.2351777818764194,0.3433189083937399
