name,width,area_ha,prop.hs,sdc,sdc.name
2015WILLOW,430.0,2.2399271872569897,0.0032605894562754865,0.005796703775958956,0.0058
2015WILLOW,440.0,1.541191683611705,0.002243462815341615,0.005796703775958956,0.0058
2015WILLOW,450.0,0.9660140347399696,0.0014061953416193386,0.005796703775958956,0.0058
2015WILLOW,460.0,0.5050529830056583,7.35189268926801e-4,0.005796703775958956,0.0058
2015WILLOW,470.0,0.20990748670021295,3.0555552958225543e-4,0.005796703775958956,0.0058
2015WILLOW,480.0,0.048221001060702456,7.019374938795116e-5,0.005796703775958956,0.0058
2015WILLOW,490.0,0.0,0.0,0.005796703775958956,0.0058
2016CEDAR,0.0,6748.469968048603,1.0,0.0010151849670873945,0.0010
2016CEDAR,10.0,6408.467135300067,0.9496177897570386,0.0010151849670873945,0.0010
2016CEDAR,20.0,6113.544220254525,0.9059156000100458,0.0010151849670873945,0.0010
2016CEDAR,30.0,5863.604619166855,0.8688791158482969,0.0010151849670873945,0.0010
2016CEDAR,40.0,5650.374559233127,0.8372823152485626,0.0010151849670873945,0.0010
2016CEDAR,50.0,5464.689610483077,0.8097671970618926,0.0010151849670873945,0.0010
2016CEDAR,60.0,5300.325843536389,0.7854114886235521,0.0010151849670873945,0.0010
2016CEDAR,70.0,5154.616872443546,0.763820080232803,0.0010151849670873945,0.0010
2016CEDAR,80.0,5021.95938091711,0.7441626627508379,0.0010151849670873945,0.0010
2016CEDAR,90.0,4903.316158518474,0.7265819040069499,0.0010151849670873945,0.0010
2016CEDAR,100.0,4790.464441533731,0.7098593405934572,0.0010151849670873945,0.0010
2016CEDAR,110.0,4683.446781460628,0.6940012778651958,0.0010151849670873945,0.0010
2016CEDAR,120.0,4581.68581963897,0.6789221618131935,0.0010151849670873945,0.0010
2016CEDAR,130.0,4484.859693613199,0.6645742982998037,0.0010151849670873945,0.0010
2016CEDAR,140.0,4392.788114850065,0.6509309718570607,0.0010151849670873945,0.0010
2016CEDAR,150.0,4304.265801238662,0.6378135816885453,0.0010151849670873945,0.0010
2016CEDAR,160.0,4218.830102602731,0.6251535714876499,0.0010151849670873945,0.0010
2016CEDAR,170.0,4136.159180090205,0.6129032506143348,0.0010151849670873945,0.0010
2016CEDAR,180.0,4055.6095223856264,0.6009672624442829,0.0010151849670873945,0.0010
2016CEDAR,190.0,3977.0174726272103,0.5893213560194905,0.0010151849670873945,0.0010
2016CEDAR,200.0,3900.242734534251,0.5779447419934286,0.0010151849670873945,0.0010
2016CEDAR,210.0,3825.651369359212,0.5668916639582294,0.0010151849670873945,0.0010
2016CEDAR,220.0,3753.4801151737634,0.5561972021724985,0.0010151849670873945,0.0010
2016CEDAR,230.0,3683.3094294275597,0.5457991880925019,0.0010151849670873945,0.0010
2016CEDAR,240.0,3614.805706039729,0.535648187389799,0.0010151849670873945,0.0010
2016CEDAR,250.0,3548.011775403465,0.5257505467464373,0.0010151849670873945,0.0010
2016CEDAR,260.0,3482.553268152703,0.5160507914595822,0.0010151849670873945,0.0010
2016CEDAR,270.0,3418.6349048492343,0.5065792573776203,0.0010151849670873945,0.0010
2016CEDAR,280.0,3356.3355620213806,0.49734763256150394,0.0010151849670873945,0.0010
2016CEDAR,290.0,3295.7458585938307,0.4883693450808722,0.0010151849670873945,0.0010
2016CEDAR,300.0,3236.629237073538,0.4796093414355738,0.0010151849670873945,0.0010
2016CEDAR,310.0,3178.5522658767172,0.4710033949807784,0.0010151849670873945,0.0010
2016CEDAR,320.0,3121.3702378798603,0.4625300627636104,0.0010151849670873945,0.0010
2016CEDAR,330.0,3065.1874021714207,0.45420479259504726,0.0010151849670873945,0.0010
2016CEDAR,340.0,3009.728043144196,0.4459867284575756,0.0010151849670873945,0.0010
2016CEDAR,350.0,2954.8960128618846,0.43786162298301323,0.0010151849670873945,0.0010
2016CEDAR,360.0,2900.6667906548482,0.42982584265594787,0.0010151849670873945,0.0010
2016CEDAR,370.0,2847.1124915229625,0.4218900736023039,0.0010151849670873945,0.0010
2016CEDAR,380.0,2794.331443540043,0.4140688862468267,0.0010151849670873945,0.0010
2016CEDAR,390.0,2742.399987771583,0.40637359294118325,0.0010151849670873945,0.0010
2016CEDAR,400.0,2691.414178612695,0.3988184271924601,0.0010151849670873945,0.0010
2016CEDAR,410.0,2641.4569192039135,0.39141567373200015,0.0010151849670873945,0.0010
2016CEDAR,420.0,2592.6228173681225,0.38417935171130485,0.0010151849670873945,0.0010
2016CEDAR,430.0,2544.7445463974805,0.37708466636820825,0.0010151849670873945,0.0010
2016CEDAR,440.0,2497.6597958934094,0.370107566265963,0.0010151849670873945,0.0010
2016CEDAR,450.0,2451.2785255866875,0.36323470908110195,0.0010151849670873945,0.0010
